time,temperature,vibration,sound,anomaly,temp_roll_mean,vib_roll_mean,sound_roll_mean,temp_roll_std,vib_roll_std,sound_roll_std
49,29.18894654129297,-0.0151718109881952,46.56483208654853,0.0,29.920146245487174,0.10827286427560455,45.009719442289395,0.46047610705522607,0.7220808440219734,1.487561579024432
50,30.24177031730341,-0.4133031469675107,47.09782005625853,0.0,29.919964484909052,0.09860365126677033,45.05919554895094,0.460344678129599,0.7258288800221404,1.5153509387118564
51,29.909555607617254,-0.3762161048237315,44.991851211161936,0.0,29.919707730862147,0.0838055930704625,45.03918903110443,0.4603468758875794,0.727853794843016,1.5093734512136363
52,29.759116228915868,-0.8734111600943743,46.08314666092998,0.0,29.908840670060126,0.058425244206080994,45.05685475726532,0.45753156790199945,0.7388024275881747,1.516444760773471
53,30.409837026025127,-1.086053076985939,46.30541909504664,0.0,29.9021970011323,0.018301483714958634,45.07075822781968,0.44748785172225225,0.7454955006161604,1.5247859475311325
54,30.61824735759725,-0.8320202386877014,46.580377580544194,0.0,29.91723148353662,-0.011310120381363526,45.076703720404396,0.45875112649644156,0.7493451896943621,1.5301796647951533
55,30.552948180315404,-0.8238436082660227,45.37249449347397,0.0,29.930859181911142,-0.04509478220389784,45.06768988633391,0.46740581569967604,0.7470886453764698,1.5270167939042645
56,29.670306495964223,-0.7921006216096201,47.58192918721479,0.0,29.9087938971734,-0.0718614310107926,45.12817805073246,0.4526187460717444,0.7494414063927684,1.565804352134055
57,29.93483562191149,-0.5864733003460809,46.10325719307841,0.0,29.900319280477223,-0.10586313934164013,45.110906208132164,0.4479685346817521,0.7329438920481632,1.5497897925112396
58,30.244157156526747,-0.3412533001245201,46.5990008175681,0.0,29.910217801957597,-0.12340558551610065,45.097813906134114,0.4500252237884566,0.7277492868755974,1.5340038441347497
59,30.577951257385863,-0.7343992973753987,46.35988260317649,0.0,29.916262428933692,-0.15290520703752555,45.127273325447824,0.45701028662639326,0.7218833074584079,1.5439821735317663
60,29.844602607001104,0.0889203371706422,46.31134967215797,0.0,29.917556505033936,-0.1543250305937721,45.14170199091197,0.45670778541584517,0.7213250911227198,1.5517452683799229
61,29.987292641700343,0.2008197804674867,46.68932772206268,0.0,29.921489418767543,-0.14594873527754726,45.11355371196993,0.4564392300580526,0.7230004138735011,1.5092302751114617
62,29.53514718276401,0.4373633370477905,45.54552043546781,0.0,29.90962556490942,-0.12305828767316715,45.09093845909173,0.4586568106192652,0.7229876739720377,1.4937278720666594
63,29.48048025230198,0.91791663368515,44.91056781590888,0.0,29.91800822768937,-0.08432816391174848,45.059170346357135,0.44650601254163474,0.7258984450246029,1.4799988638315018
64,30.49448013132751,0.6034408643420847,46.2980568273603,0.0,29.944861908085887,-0.055303122705624326,45.06256593956218,0.4398097033691459,0.7237585615736976,1.4826941076501228
65,30.77028341433391,0.6487109588352361,45.719040704933214,0.0,29.965623572272037,-0.022006223370415565,45.065016172949925,0.4538438891842601,0.7169166117059805,1.4836954097288555
66,30.061005965807603,1.0773732704310508,46.794050137047,0.0,29.976398529545076,0.023900758976759272,45.076806962445914,0.449477233480295,0.7122459641416512,1.4952333173727073
67,30.613052012434164,0.908731310574759,46.61999535331523,0.0,29.98499310012936,0.06432035947409628,45.068277870117434,0.457550616717793,0.703748326312308,1.484949738436339
68,30.28911215572991,0.6163906121079945,46.1703303658447,0.0,29.99916470778614,0.09220851643607443,45.06872940177333,0.4557374263639207,0.6972860670639498,1.4852880695039057
69,29.77832418844202,0.1325111265792355,47.210510930783286,0.0,30.008195092058287,0.09373738265208344,45.08258517993082,0.44652305331935443,0.697289012567185,1.5022160582232538
70,30.25791658046488,0.1432096824585594,45.860027001974736,0.0,29.99832643133035,0.08779436369960633,45.05403854523663,0.4350691165110741,0.6955385557524881,1.472736208323809
71,30.84047092845166,-0.1799658869191147,44.53508142392705,0.0,30.016828227109514,0.07720767232554214,45.03961398290242,0.45085368641590423,0.6955043797539902,1.4742458782293983
72,30.05370793538432,-0.5780001582951239,45.35144400866705,0.0,30.016606660511183,0.053304104276998034,45.03077686212921,0.45083235868084853,0.6971040800867944,1.4709564784306886
73,30.850314800111654,-1.052782608187972,46.28490482755408,0.0,30.047168148296688,0.017412935697284304,45.03294259104304,0.4545790946785317,0.7070602626678258,1.4727565765629012
74,28.76322293011494,-1.0436870890090926,43.65785340127391,0.0,30.02708141212546,-0.0187589994193174,45.0172211069858,0.4881373619967369,0.714264828152326,1.4833302171928067
75,30.473107642150648,-0.8425019865025051,44.89456477233784,0.0,30.034310200600693,-0.061184583073932854,45.01203907410108,0.4920759404146917,0.6984457061038372,1.4832964027992714
76,30.103488224400834,-0.6964253336784468,45.23994859146975,0.0,30.04672554753253,-0.10170539631507333,44.99041023854515,0.4856644008333109,0.6744703654042049,1.471653202804316
77,29.9188246171314,-0.8837586565773466,46.72045601229354,0.0,30.040631862852816,-0.13196787235854038,45.03778214339,0.4853123392234532,0.6749445284604797,1.4887023688228933
78,30.125229479618827,-0.6452500275839117,45.39182873532571,0.0,30.048091951846978,-0.1563394019418509,45.03944237757055,0.48365257543687395,0.6709462648154033,1.4890570476499092
79,29.10343669590111,-0.3456105853396513,44.370695287459945,0.0,30.03192921971724,-0.16768816904243988,45.04340004145074,0.5014824022397311,0.669215944963057,1.4869681874411909
80,29.98358447366375,0.0496626852986948,44.51898175318835,0.0,30.036619767808197,-0.16503360053792776,45.022560917303444,0.49987683966552815,0.6698214378310274,1.48686837539157
81,30.26145657074356,0.1850835913604804,42.43186322387163,0.0,30.02210885334327,-0.15995267465188057,45.0178897227593,0.4819340753633069,0.6715264185638167,1.494770645605631
82,30.83245113312649,0.0030490629293016,42.98675485356499,0.0,30.037896593833093,-0.1428953930499982,44.99967916540565,0.4953768931485334,0.6644400862515888,1.5141225818484807
83,29.83734554077979,1.041966924687688,44.23746103858546,0.0,30.04462401535565,-0.10766291314900987,45.0336559399152,0.49019337061330315,0.6797617992200263,1.476359608815985
84,29.68898303863341,1.3034402737436626,43.75203124267403,0.0,30.02932389293994,-0.06545279659092713,45.047154804962744,0.48909294398461595,0.7006511917578928,1.461111820078254
85,29.833744226530623,0.8689445777434359,43.77868182382892,0.0,30.037080417012074,-0.027520659733288468,45.062523159318,0.48268518278609,0.6988328691986293,1.4431812256734866
86,30.53416851398514,0.7272193335382194,43.52234131992931,0.0,30.044273219441084,0.002408199575301981,45.06651674501219,0.4874314626488249,0.6984636770844004,1.4385372132942227
87,30.239556813708663,0.7705331416726683,43.46569594461968,0.0,30.0673103433775,0.033360452218794294,45.08463969922263,0.4681368017501434,0.6975062968424949,1.4117682531851476
88,29.83903171135206,0.544666838193835,43.56845151408198,0.0,30.076045764797783,0.05110355968474685,45.086985120300625,0.4594685448016885,0.6990323857282809,1.4090940273048447
89,30.362782042574345,0.502650375011072,42.66532997210572,0.0,30.080055845728438,0.07340433877974348,45.06232870465561,0.46110854663652723,0.695209174343747,1.4407512388279407
90,30.16545315623288,0.0073107646407796,43.37942227661664,0.0,30.074947512230764,0.07497910895211062,45.08305965730532,0.4586641488757139,0.6949635439239851,1.407905504100685
91,30.59324571242957,-0.4730569170165557,42.630929646455776,0.0,30.08410213945483,0.05967156245316017,45.073122019121314,0.4644294633311537,0.6984988603603793,1.4236537223281809
92,29.738285445110357,-0.8612047439942762,43.2086181415858,0.0,30.07905084737723,0.04143789530457204,45.02214025531166,0.46683167989272734,0.710539283104426,1.4441328741342003
93,29.934150489484917,-0.6441938448542543,44.776043080870224,0.0,30.079971048427915,0.016820720315320795,45.03581841257355,0.46649290828722145,0.712583052017546,1.4383718686930047
94,29.893736034446587,-0.8413962458597699,43.79785155931651,0.0,30.09152828996493,-0.015730477721460405,45.061526096771296,0.45417174368312707,0.7138945282929294,1.4034140958004182
95,29.350063566676948,-0.8000238162330346,44.55858632623175,0.0,30.084732798786067,-0.055452818944684755,45.09295171194305,0.46276526155893066,0.7007935303916393,1.373288651043546
96,30.23178899163176,-1.1567480958194776,44.33344244399715,0.0,30.092636464051182,-0.0947732382571419,45.0904836017538,0.46181469387650653,0.706417565146683,1.3745655045846468
97,30.23102514684244,-0.4503301123187816,44.11289834390986,0.0,30.085122743848455,-0.11671846461726977,45.08208284806892,0.4563033273410734,0.6999195085145886,1.3793178660135996
98,30.114174741553967,-0.9436005510573742,43.79888101190563,0.0,30.082323990518717,-0.1506573368599191,45.07479661059011,0.4556743928249039,0.6980090224476246,1.3852205654073129
99,29.98946124828909,-0.175445827099321,44.46690851671205,0.0,30.098334284658634,-0.15386281718214165,45.03283813919338,0.43733894313006194,0.6977420955294699,1.3708649234244972
100,29.40419455329204,-0.3895405685759318,45.12367071137477,0.0,30.081582769378407,-0.15338756561431008,44.993355152295706,0.44765209741584616,0.6975698485456374,1.3382170303921823
101,29.908556851729013,0.1444266206575934,45.63255031351288,0.0,30.081562794260645,-0.14297471110468357,45.00616913434273,0.44765995247769,0.6980614606749976,1.3412663410697212
102,29.95482122614984,0.894625535264706,45.45481141304104,0.0,30.08547689420532,-0.10761397719750194,44.99360242938494,0.4456341010343449,0.705051136244108,1.3338931640695948
103,29.72386488233213,0.969390548658732,46.05407319354935,0.0,30.071757451331464,-0.06650510468460853,44.988575511355,0.446003579298535,0.7067582913613426,1.3293143043407665
104,30.05141999210354,0.8370250027850259,44.49213213786673,0.0,30.06042090402159,-0.033124199855153996,44.946810602501444,0.4389778706235041,0.7092752240966008,1.310959737870461
105,30.341401636789524,0.8926078331121137,46.56413364953486,0.0,30.05618997315107,0.0012048289724087358,44.97064338562267,0.43513659571172797,0.7117571578438926,1.329556342048736
106,31.08855852204052,0.968474052749292,45.11609492919262,0.0,30.0845550136726,0.03641632245958698,44.921326700462224,0.4552303515587052,0.715250749309777,1.2753472445076406
107,30.223257041767077,0.9069388195973248,46.92785443910079,0.0,30.090323442069707,0.06628456485845509,44.93781864538268,0.45512181805136076,0.7198754204246355,1.296105735276187
108,30.26684860058675,0.833315809874088,46.65406060611852,0.0,30.090777270950912,0.08977594705842724,44.938919841153684,0.45528962784425764,0.725448038803633,1.2975684748615577
109,30.11229631039771,0.2149740471094067,44.85270048995152,0.0,30.081464172011145,0.10876341394812336,44.90877619888918,0.4498510297936118,0.7157962817155463,1.2812890515525295
110,29.170371021196544,-0.3294056869282226,46.99500901109831,0.0,30.067979540295056,0.10039689346614607,44.92244938566799,0.46687906630567827,0.7184727283675876,1.3000721113812752
111,30.130669155781423,-0.2821380502639848,47.255964404062986,0.0,30.07084707057668,0.09073773685151665,44.933782119308,0.4668136791482824,0.7203391104847763,1.318132561136176
112,30.184661606046895,-0.681962119578874,47.49527076156497,0.0,30.083837359042334,0.06835122771898333,44.972777125829936,0.46059804823637085,0.7267117897464088,1.3646197703054346
113,31.392233483943684,-1.070921249784429,45.876828921978216,0.0,30.122072423675167,0.028574470049591773,44.992102347951324,0.48802271093329513,0.7336581826418926,1.3705498315646334
114,30.07148268977141,-0.8921900988001994,46.61495745304664,0.0,30.11361247484405,-0.001338149213253912,44.998440360465054,0.4850927838178155,0.7402021221387526,1.377427862246867
115,30.320549339774814,-1.0431676170969555,46.9805096820465,0.0,30.104617793352862,-0.035175720731897744,45.023669740007314,0.47676624069882206,0.7485040268766728,1.402225462441954
116,30.144793553986823,-0.892124187233306,46.939191735932354,0.0,30.10629354511645,-0.07456566988518488,45.02657257198503,0.47675707368822645,0.740541344269696,1.4061100820078554
117,29.57735862483583,-0.990666305683264,46.58582708393076,0.0,30.085579677364482,-0.11255362221034534,45.02588920659733,0.4767894937915062,0.7377833021149276,1.4053279644604362
118,30.73552174838465,-0.493021078001949,45.80672707407467,0.0,30.094507869217576,-0.1347418560125442,45.01861714076193,0.4847910646856276,0.7320737353476647,1.4002164975333424
119,30.539542019832805,-0.5754215330280624,46.808220964274,0.0,30.10973222584539,-0.14890050920469014,45.01057134143175,0.48660822499571776,0.7336436435914916,1.3884711344755136
120,30.564874582561323,-0.1676745561313573,46.6703490173142,0.0,30.11587138588732,-0.1551181939764885,45.02677778173854,0.49043716784656405,0.7324338503793735,1.403239015897212
121,29.72006747174154,0.2590863879852739,45.59516458575864,0.0,30.093463316753123,-0.14633714847840074,45.04797944497517,0.4821806827049151,0.7347580554692087,1.4036666981521875
122,30.87846583518267,0.9349626712273416,44.92178419362294,0.0,30.10995847474909,-0.11607789188795142,45.03938624867429,0.4947367116661694,0.7476588742411965,1.4030860456579684
123,29.483564067016125,0.965979987767098,44.790705918436124,0.0,30.082623460087174,-0.07570263996885003,45.00950227049193,0.49073744162144534,0.7505456695285836,1.3918842381873022
124,30.48641955460308,1.1678932186892996,46.28404862723399,0.0,30.117087392576938,-0.03147103381488217,45.062026175011134,0.45542498629999584,0.7574707688479666,1.3893863027538973
125,31.27964926349309,1.2827996967862492,45.7586955782876,0.0,30.133218225003787,0.01103499985089291,45.07930879113013,0.48181149432315334,0.7705488968512467,1.3926314184189228
126,29.702864172532998,1.6734494104769984,44.80144772453652,0.0,30.12520574396643,0.05843249473400181,45.07053877379147,0.48563201471217865,0.798523253627073,1.3929798266663909
127,29.910691621896305,0.8180029052261741,44.469630895254525,0.0,30.125043084061726,0.09246772597007222,45.02552227145068,0.4857039084626467,0.7937978092585035,1.3748230772105863
128,30.249128290949308,0.8733259585995431,43.03764532733174,0.0,30.127521060288338,0.12283924569374133,44.9784386032908,0.4860208304432949,0.7940470321267615,1.4020641992129805
129,29.947260079020825,0.5126436264711212,44.21314734899231,0.0,30.144397527950733,0.14000432992995676,44.97528764452145,0.46388115586491346,0.7929896154127783,1.403634053535151
130,29.42585012989014,0.2004428697461444,43.16913910517188,0.0,30.133242841075262,0.14301993361890578,44.94829079156112,0.4744132527407719,0.7929257433453986,1.425401878398622
131,30.2497692760785,0.0496284869681888,44.11177159550566,0.0,30.13300909518196,0.14031083153105994,44.98188895899381,0.47435166714738924,0.7930104888751162,1.3840761307609917
132,29.684548806406497,-0.6681077258354577,44.8030483312072,0.0,30.11005104864756,0.12688769575576475,45.018214828546654,0.4675382680677261,0.8010211197488881,1.354155475073738
133,30.458185979941664,-0.9043760462374087,42.96228072814347,0.0,30.1224678574308,0.0879608363372628,44.99271122233781,0.46839130581145905,0.8029343731413418,1.380903891578946
134,29.77426789630962,-0.8805074109134755,43.85341683766731,0.0,30.12417355458432,0.04428188264412006,44.994738934237674,0.4669335268708487,0.7948254166464231,1.3791181864180515
135,31.019021898433003,-1.0282290151995306,44.39657185271975,0.0,30.147879108022366,0.006338410785260722,45.007096734815484,0.4817405879107936,0.7999215575940463,1.3707420516299063
136,29.85953050499812,-0.8779249154622735,43.7310997308245,0.0,30.13438634784263,-0.025764474194749133,45.011271903033396,0.48014556446796525,0.802605107631797,1.3664384880821503
137,30.113173455147148,-0.4827263947143475,43.124996065827375,0.0,30.1318586806714,-0.05082966492248944,45.00445790545755,0.47991321697833855,0.7967777465887557,1.3751249509575338
138,30.683850711158435,-0.669396176339007,43.55332429305945,0.0,30.148755060667522,-0.07511092521314629,45.00415536103709,0.4842454951821519,0.7967589136717095,1.3754489636957639
139,29.673973640345963,-0.3537716271811086,44.34091157282703,0.0,30.134978892622957,-0.09223936525698992,45.03766699305152,0.48781712842393626,0.7932828722276599,1.3371823054584795
140,30.431962089879523,0.056508625220805,43.848416787021705,0.0,30.140309071295892,-0.09125540804538941,45.04704688325962,0.4896096276497887,0.7934393664170903,1.3269184092803945
141,30.968137118920893,0.2839664575258491,43.7019024003205,0.0,30.147806899425717,-0.07611494055454131,45.06846633833692,0.49945886209018725,0.7932278766340055,1.2953902753231215
142,29.52921297562948,0.2289750052717895,44.73039536846233,0.0,30.143625450036097,-0.05431134556921999,45.09890188287445,0.5038135180224146,0.7861590531684949,1.2683968899542306
143,30.43233278945644,0.7180946378732155,44.33147394791083,0.0,30.15358909603553,-0.027065575914670594,45.090010500215264,0.504511957400035,0.7888999034971382,1.2722586202793766
144,30.489287380575384,1.117200361432888,43.096864988017714,0.0,30.165500122958107,0.012106356231182565,45.07599076878928,0.5052814842774889,0.7962319156452177,1.290519469111771
145,30.75405572780953,1.316638208570704,44.710838826299415,0.0,30.19357996618076,0.054439596727257344,45.079035818790636,0.49800001193019716,0.8083482867931209,1.289452893594167
146,29.75529103507841,0.7510860808910985,45.12987632698371,0.0,30.18405000704969,0.09259628026146886,45.09496449645037,0.5017986593895085,0.7949260619925215,1.2849659616968667
147,29.701884833094184,0.6054831424560453,43.54292794508479,0.0,30.173467200774727,0.1137125453569654,45.08356508847387,0.5063468528764145,0.7942324467079919,1.2963339581135314
148,30.61350366690788,0.6199385896558273,42.890293303019085,0.0,30.183453779281805,0.14498332817122944,45.06539333429613,0.5100640124646866,0.7824466405745134,1.3208463747030685
149,30.50941355147536,-0.078617775628867,44.06090674354612,0.0,30.19385282534553,0.1469198892006385,45.05727329883282,0.5113269892496995,0.7817569121968868,1.3258392384007225
150,30.494920042442093,-0.0600593171435892,45.004804420214604,0.0,30.215667335128533,0.15350951422928538,45.054895973009614,0.500093804416182,0.7785246254584146,1.3258243211800547
151,30.53715447655001,-0.6287393319249185,46.07828874946572,0.0,30.22823928762495,0.1380461951776351,45.06381074172867,0.5001169512441194,0.7863478494495459,1.3312750600015901
152,30.03319366549749,-0.2849317870666323,44.74739681917282,0.0,30.229806736411906,0.11445504873100834,45.04966244985131,0.4993647759751162,0.7808613120275232,1.330793828778237
153,30.4955274364733,-0.9329031076664696,46.08622339508627,0.0,30.245239987494724,0.07640917560450433,45.050305453882046,0.4953171497612203,0.7846895267749395,1.3312967094376706
154,30.53374042220738,-0.5892488419157411,43.50244811466195,0.0,30.254886396096804,0.04788369871048898,45.030511773417956,0.49616135693783747,0.7823959021351198,1.3470293157875994
155,30.042757661079538,-0.7438090552897882,46.126383276782406,0.0,30.2489135165826,0.015155360942450949,45.0217567659629,0.49689563768286443,0.7805634462185528,1.3382521092460549
156,31.32160367102118,-1.049376692744877,45.79425814505397,0.0,30.253574419562213,-0.025201653967432437,45.035320030280126,0.505942900183824,0.7824303179199348,1.342657107227849
157,30.635966994872025,-0.990698814860936,47.932779210124885,0.0,30.261828618624317,-0.06315440665659765,45.05541852570061,0.5087967206090243,0.7823165658506825,1.3786052031856098
158,29.81044714643169,-0.5926746231193916,44.85428219548671,0.0,30.252700589541213,-0.09167421531646724,45.019422957487976,0.5127832224820591,0.7749260015657625,1.3593746932950006
159,30.72928024263211,-0.2974456315635518,46.44314145544476,0.0,30.265040268185903,-0.10192260888992642,45.05123177679784,0.5167438565412067,0.7741758267777814,1.373923817903481
160,29.90382664245421,0.0994628843040525,44.99870817968393,0.0,30.279709380611056,-0.09334523746528092,45.011305760169556,0.49498715362682605,0.7739797936590582,1.3449865386186262
161,30.78215120862805,0.183130117820277,46.12193003361717,0.0,30.29273902166799,-0.08403987410359569,44.988625072760634,0.4995375015062438,0.7744604143344667,1.315602785986673
162,30.96649100101337,0.7659028692988499,45.22263204706504,0.0,30.30837560956732,-0.0550825743260412,44.943172298470635,0.5082459615264979,0.7787040926304669,1.265539432896533
163,29.97461219228825,0.890173275667747,48.42194309559354,0.0,30.28002318373421,-0.01586068381699768,44.99407458194294,0.48558487850339727,0.7758771955049639,1.3520844995311572
164,30.87022574605989,0.9114850212395262,46.27451519050688,0.0,30.295998044859974,0.02021281858379683,44.987265736692144,0.49168455033526004,0.7762315775470345,1.3445918965967476
165,30.608530689260967,0.8885199140749388,46.35054531527035,0.0,30.3017576718497,0.058846569207234724,44.974666449356626,0.4936607605216565,0.7702741171738098,1.3283871894749506
166,30.818924044125552,0.94585831250108,46.41838997709177,0.0,30.31524028165248,0.09560621920192243,44.964250414179816,0.4984686889932125,0.7678178650891933,1.3146394482541834
167,31.34809694342242,0.6754768344285251,45.45019072528022,0.0,30.35065504802421,0.12892908200415823,44.9415376870068,0.5077902090081367,0.7557724889330152,1.2957261045112827
168,30.28254987444908,0.630121777759296,47.09190721056262,0.0,30.3415956105455,0.15139193911938312,44.967241289736556,0.5048157107485912,0.7535975461368412,1.325641188027595
169,30.026958012050187,0.3561699502647166,46.62917163181947,0.0,30.331343930389846,0.1700237687852387,44.96366030308747,0.5059173397685963,0.7467463134013751,1.3207996073573582
170,29.95714846034386,0.0817225917265901,46.70417197367011,0.0,30.319189407945498,0.17501171174239766,44.964336762214586,0.5074901113494208,0.7452760854387709,1.3216998962011635
171,29.99082303505015,0.0726771230660003,44.83359791204325,0.0,30.324604519211665,0.17128352644401218,44.949105428740275,0.5023856485110053,0.7453131732036421,1.3186665295630784
172,30.36480318239346,-0.5852033888122836,46.54765142348256,0.0,30.314331266155882,0.14088020524321965,44.98162277333747,0.49604049045634546,0.7445303012044558,1.3378853505968584
173,30.57674199905819,-0.5787642186200774,46.27690746119825,0.0,30.336194824796724,0.10998532111547617,45.01134680419272,0.48258523058563485,0.7416379673148406,1.3500117961113447
174,30.54050015442009,-0.8769080859489942,45.08677827520685,0.0,30.33727643679306,0.06908929502271029,44.98740139715217,0.48298923464218035,0.7384827534944818,1.3375374225768233
175,30.82149549595533,-1.0185680860922273,45.80325918329724,0.0,30.328113361442306,0.023061939365140754,44.98829266925236,0.46888610717296264,0.732990267067021,1.3380766045147885
176,30.4146537621957,-0.9460578070340512,45.116629138043024,0.0,30.342349153235563,-0.029328204985080236,44.99459629752249,0.46024116787682756,0.705729319763809,1.3379208161747278
177,31.133406730840893,-0.7925543377561104,43.43644935889728,0.0,30.366803455414455,-0.06153934984472592,44.973932666795356,0.46923337215806743,0.7030154582545005,1.3540751594486335
178,30.277770985716597,-0.5032118302797141,44.3874280908447,0.0,30.3673763093098,-0.08907010562231107,45.00092832206561,0.46910424514944,0.6925332129669087,1.3278861367834849
179,31.77047296984045,-0.4725034701096172,43.977294490551095,0.0,30.403840567126196,-0.10877304755392583,44.996211264896786,0.505249611678835,0.6890700881922938,1.3311565697703442
180,30.72053197433412,-0.2655284165986718,44.269276532270574,0.0,30.429734204015077,-0.11809247328082216,45.01821401343876,0.48694980392289083,0.6879528477115053,1.3092523823236002
181,29.99112687091977,0.4695176028953852,44.87900376077036,0.0,30.4245613559119,-0.10969469096227824,45.033558656744056,0.490263081499115,0.6925891389880703,1.3028925196003145
182,29.89668029792328,0.7992353281994882,42.62663299558418,0.0,30.428803985742235,-0.08034782988157932,44.990030350031596,0.4846138038987843,0.6994979658359102,1.346380919337136
183,30.669907937027403,0.988978506816668,43.47114882295812,0.0,30.433038424883947,-0.04248073882049778,45.000207711927885,0.4857993139343077,0.7052038826619756,1.3325929231853466
184,30.32234855025926,1.013666908590885,43.08013744068521,0.0,30.44400003796294,-0.004597252430410568,44.98474212398824,0.47673022124345404,0.7101266704034286,1.3505401214598485
185,30.78945735166697,1.1844363464148426,43.04327644408127,0.0,30.439408747027624,0.039656054801876894,44.957676215815475,0.4721628503751585,0.7139681532124472,1.3758907238359885
186,30.668210855335023,1.124260730108232,42.95963711066906,0.0,30.45558235403436,0.07969976771328702,44.942246963412366,0.4657003165620036,0.717592533801241,1.3941309648727458
187,30.39154804529876,0.9960353664913808,43.64597369271826,0.0,30.46114984583739,0.10927500293740156,44.95266651595018,0.46318042387214936,0.7243804699678853,1.3821674152666652
188,29.9960539050701,0.4433672408449122,44.00397072809004,0.0,30.44739390971563,0.13153027128107994,44.9616794446508,0.46663201464815035,0.7170254623295409,1.3743031987629404
189,29.66413236227936,0.1172378298684806,43.88806267579197,0.0,30.447197084154297,0.14095046042207174,44.95262246671009,0.4669668567367697,0.7136053833030224,1.3799582483893165
190,30.198557617137027,-0.0503508307163406,43.80403884750692,0.0,30.44252899469944,0.13881327130332882,44.9517349079198,0.4682870248781119,0.7140233359884293,1.380697016792482
191,30.848794585988102,-0.2856747785182011,44.22061212485731,0.0,30.440142144040788,0.1274204465824478,44.96210910241053,0.4658511438568639,0.7162012561564094,1.3730419556597664
192,30.54229976318337,-0.606718899495275,45.726120753226255,0.0,30.460403879791865,0.11070656848710653,44.98202361010581,0.44707586115869624,0.7234969964777009,1.3768283543913409
193,29.81786742728656,-1.1541076973140116,44.04368535727296,0.0,30.448114572548466,0.073262521783362,44.97626783829306,0.4562150900028263,0.739686631389546,1.3802008647341497
194,30.532787461967864,-0.5756785940596716,44.88320826278295,0.0,30.448984574176315,0.0394049426735108,45.01199470378836,0.45633666997675565,0.7296026441024746,1.3534193392783287
195,30.657775194145657,-1.0202858969209,44.99323877178698,0.0,30.447058963503036,-0.007333539436321281,45.01764270269811,0.4552248687948039,0.7209132030505012,1.3527259961817664
196,30.029948694000204,-0.8809401505596095,45.80633126653238,0.0,30.452552116681478,-0.03997406406533544,45.03117180148908,0.44831165705750864,0.7228175379945408,1.3572465738951012
197,30.57122967871918,-0.5203337710730529,45.01554853838089,0.0,30.469939013593976,-0.062490402335917405,45.06062421335501,0.4352726458420686,0.7198295665146159,1.340162927478036
198,30.522079452345896,-1.0175846875721393,44.06909728034731,0.0,30.468110529302734,-0.09524086788047674,45.08420029290158,0.4348490749822106,0.7253773367311148,1.3112604526485134
199,29.923778204297932,-0.372003098114644,45.17396369839899,0.0,30.456397822359186,-0.10110857433019227,45.10646143199863,0.44154932578223594,0.7264259904077243,1.3029553896574955
200,30.686558448766668,-0.0358905009974586,45.32550985588957,0.0,30.46023059048568,-0.10062519800726967,45.11287554071213,0.44272071619289627,0.7264619030194375,1.3032340905896227
201,30.76936718702231,0.2792499700524559,45.95263089167959,0.0,30.464874844695125,-0.08246541196772217,45.11036238355641,0.44475743655055694,0.7243365668793165,1.3014543374960057
202,31.034613141189677,0.5911054380700902,44.78837000690897,0.0,30.484903234208968,-0.06494466746498773,45.11118184731113,0.4474609995016833,0.7299128530088114,1.3012340120401855
203,31.04770936719803,1.1417056223000288,46.69502869290305,0.0,30.495946872823467,-0.023452492865657756,45.12335795326746,0.4544875052646186,0.7384821570338305,1.3133361451911383
204,29.824434266277432,1.12720208149179,45.851181600618254,0.0,30.48176074970486,0.010876525602492864,45.17033262298659,0.46424888323274316,0.7514257914404252,1.2960677361676656
205,30.060708993829675,1.2360313564832133,46.68645418985645,0.0,30.48211977635987,0.05047333383795289,45.18153404124807,0.46390926887933204,0.7629220672553473,1.3068743317030873
206,30.7880327152396,1.0047835869843935,46.4074682343331,0.0,30.471448357244235,0.09155653943253832,45.19379824303366,0.45013680993664246,0.7577773681420094,1.3155899484484685
207,30.8174225466108,0.579148299376788,46.40386022951251,0.0,30.47507746827901,0.12295348171729278,45.16321986342141,0.4522169307541103,0.7444252832804306,1.2675184667859045
208,30.81258988894363,0.2204590544213947,46.5994166441144,0.0,30.49512032312925,0.13921615526810852,45.19812255239396,0.4442972630200745,0.7373205923836451,1.2827732946178299
209,32.47635346446106,0.050432993555362,47.03672681928423,0.0,30.530061787565828,0.1461737277704868,45.20999425967075,0.5245408377710966,0.7347529042469062,1.2971963932740689
210,30.828256640890064,0.1175154179418985,48.130195441025954,0.0,30.548550387534547,0.1465347784432437,45.27262400489759,0.5182716514694463,0.7347339177206744,1.3608221894679766
211,31.114493559387675,-0.2566209039759481,44.99765541180829,0.0,30.555197234549738,0.13773975800731922,45.25013851246142,0.5234341670107168,0.7369156658307031,1.3557814349194035
212,31.02173650901969,-0.5844708563490617,47.065083828145504,0.0,30.556302144709868,0.11073228349436098,45.286987548083026,0.524377538153648,0.7381681590663648,1.3798432252437787
213,30.866669750129645,-0.838437550827621,46.66509880412905,0.0,30.574143295866694,0.07616006696445361,45.25185066225374,0.5193337144154652,0.7413907577506893,1.3194302519493053
214,30.388824708786277,-0.5036203349853127,46.46702122099322,0.0,30.56451527512122,0.04785795983995683,45.25570078286346,0.5181937046564054,0.7358415923155813,1.3227519927064542
215,30.9344786691828,-1.118081906408063,44.675458631302405,0.0,30.571034234719658,0.007725923430296802,45.22219904918409,0.5208023985077986,0.7437337387443244,1.315650277429896
